timestamp,session_id,categoria_busqueda,posicion,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad,archivo_origen,nombre_vino,pagina,posicion_pagina
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Jumilla,17,17,"Gramona Sauvignon Blanc 2020 Jumilla, España Joven 4.08",https://www.vivino.com/gramona-sauvignon blanc/w/431686?year=2020,20.51,,,Gramona,Jumilla,2020.0,4.08,1940,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Gramona Sauvignon Blanc,1,18
2025-07-17 12:24:56,20250717_122456,Viura_Monterrei,18,18,"Terras Gauda Viura 2020 Monterrei, España Frutal 4.0",https://www.vivino.com/terras-gauda-viura/w/122315?year=2020,28.56,,,Terras Gauda,Monterrei,2020.0,4.0,1735,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Terras Gauda Viura,1,19
2025-07-17 12:24:56,20250717_122456,Macabeo_Conca de Barberà,19,19,"As Laxas Macabeo 2022 Conca de Barberà, España Complejo 4.53",https://www.vivino.com/as-laxas-macabeo/w/481904?year=2022,10.19,,,As Laxas,Conca de Barberà,2022.0,4.53,1327,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,As Laxas Macabeo,1,20
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Empordà,20,20,"Pazo de Casanova Tempranillo Blanco 2022 Empordà, España Delicado 3.97",https://www.vivino.com/pazo-de-casanova-tempranillo blanco/w/870716?year=2022,21.72,,,Pazo de Casanova,Empordà,2022.0,3.97,542,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Pazo de Casanova Tempranillo Blanco,1,21
2025-07-17 12:24:56,20250717_122456,Gewürztraminer_Monterrei,21,21,"Codorníu Gewürztraminer 2019 Monterrei, España Equilibrado 4.49",https://www.vivino.com/codorníu-gewürztraminer/w/940076?year=2019,24.17,,,Codorníu,Monterrei,2019.0,4.49,1858,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Codorníu Gewürztraminer,1,22
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Rioja,22,22,"Emilio Rojo Sauvignon Blanc 2018 Rioja, España Frutal 4.03",https://www.vivino.com/emilio-rojo-sauvignon blanc/w/389900?year=2018,43.59,,,Emilio Rojo,Rioja,2018.0,4.03,370,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Emilio Rojo Sauvignon Blanc,1,23
2025-07-17 12:24:56,20250717_122456,Macabeo_Alicante,23,23,"Verdejo José Pariente Macabeo 2018 Alicante, España Intenso 4.66",https://www.vivino.com/verdejo-josé-pariente-macabeo/w/550848?year=2018,23.03,,,Verdejo José Pariente,Alicante,2018.0,4.66,1988,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Verdejo José Pariente Macabeo,1,24
2025-07-17 12:24:56,20250717_122456,Gewürztraminer_Empordà,24,24,"Protos Verdejo Gewürztraminer 2022 Empordà, España Expresivo 4.77",https://www.vivino.com/protos-verdejo-gewürztraminer/w/534760?year=2022,18.89,,,Protos Verdejo,Empordà,2022.0,4.77,1225,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Protos Verdejo Gewürztraminer,2,1
2025-07-17 12:24:56,20250717_122456,Pedro Ximénez_Cava,25,25,"Enrique Mendoza Pedro Ximénez 2022 Cava, España Cítrico 4.8",https://www.vivino.com/enrique-mendoza-pedro ximénez/w/341637?year=2022,9.63,,,Enrique Mendoza,Cava,2022.0,4.8,949,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Enrique Mendoza Pedro Ximénez,2,2
2025-07-17 12:24:56,20250717_122456,Chardonnay_Monterrei,26,26,"Artadi Viñas de Gain Chardonnay 2021 Monterrei, España Cítrico 4.09",https://www.vivino.com/artadi-vinas-de-gain-chardonnay/w/727554?year=2021,21.66,,,Artadi Viñas de Gain,Monterrei,2021.0,4.09,612,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Artadi Viñas de Gain Chardonnay,2,3
2025-07-17 12:24:56,20250717_122456,Xarel·lo_Rías Baixas,27,27,"Sumarroca Xarel·lo 2018 Rías Baixas, España Equilibrado 4.58",https://www.vivino.com/sumarroca-xarel·lo/w/830625?year=2018,31.18,,,Sumarroca,Rías Baixas,2018.0,4.58,1049,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Sumarroca Xarel·lo,2,4
2025-07-17 12:24:56,20250717_122456,Treixadura_Alicante,28,28,"Pazo de Señoráns Treixadura 2022 Alicante, España Floral 3.99",https://www.vivino.com/pazo-de-senoráns-treixadura/w/425544?year=2022,11.17,,,Pazo de Señoráns,Alicante,2022.0,3.99,567,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Pazo de Señoráns Treixadura,2,5
2025-07-17 12:24:56,20250717_122456,Treixadura_Somontano,29,29,"Burgáns Treixadura 2019 Somontano, España Fermentado en barrica 4.46",https://www.vivino.com/burgáns-treixadura/w/408674?year=2019,10.48,,,Burgáns,Somontano,2019.0,4.46,80,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Burgáns Treixadura,2,6
2025-07-17 12:24:56,20250717_122456,Viura_Rueda,30,30,"Pazo de Casanova Viura 2021 Rueda, España Delicado 4.72",https://www.vivino.com/pazo-de-casanova-viura/w/661254?year=2021,19.94,,,Pazo de Casanova,Rueda,2021.0,4.72,1111,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Pazo de Casanova Viura,2,7
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Navarra,31,31,"Palacio de Bornos Sauvignon Blanc 2021 Navarra, España Cítrico 4.14",https://www.vivino.com/palacio-de-bornos-sauvignon blanc/w/248171?year=2021,24.91,,,Palacio de Bornos,Navarra,2021.0,4.14,173,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Palacio de Bornos Sauvignon Blanc,2,8
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Penedès,32,32,"Granbazan Tempranillo Blanco 2018 Penedès, España Frutal 4.72",https://www.vivino.com/granbazan-tempranillo blanco/w/699512?year=2018,23.17,,,Granbazan,Penedès,2018.0,4.72,1388,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Granbazan Tempranillo Blanco,2,9
2025-07-17 12:24:56,20250717_122456,Xarel·lo_Alicante,33,33,"Jean Leon Chardonnay Xarel·lo 2019 Alicante, España Joven 4.75",https://www.vivino.com/jean-leon-chardonnay-xarel·lo/w/371429?year=2019,18.1,,,Jean Leon Chardonnay,Alicante,2019.0,4.75,1210,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Jean Leon Chardonnay Xarel·lo,2,10
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Empordà,34,34,"Triay Sauvignon Blanc 2019 Empordà, España Mineral 3.92",https://www.vivino.com/triay-sauvignon blanc/w/405275?year=2019,19.58,,,Triay,Empordà,2019.0,3.92,348,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Triay Sauvignon Blanc,2,11
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Valencia,35,35,"Verdejo José Pariente Tempranillo Blanco 2023 Valencia, España Fermentado en barrica 3.85",https://www.vivino.com/verdejo-josé-pariente-tempranillo blanco/w/893445?year=2023,15.0,,,Verdejo José Pariente,Valencia,2023.0,3.85,1904,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Verdejo José Pariente Tempranillo Blanco,2,12
2025-07-17 12:24:56,20250717_122456,Albariño_Rueda,36,36,"Naia Albariño 2020 Rueda, España Equilibrado 4.4",https://www.vivino.com/naia-albariño/w/318960?year=2020,11.33,,,Naia,Rueda,2020.0,4.4,1273,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Naia Albariño,2,13
2025-07-17 12:24:56,20250717_122456,Pedro Ximénez_Rías Baixas,37,37,"Condes de Albarei Pedro Ximénez 2020 Rías Baixas, España Crianza sobre lías 4.44",https://www.vivino.com/condes-de-albarei-pedro ximénez/w/382443?year=2020,43.07,,,Condes de Albarei,Rías Baixas,2020.0,4.44,74,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Condes de Albarei Pedro Ximénez,2,14
2025-07-17 12:24:56,20250717_122456,Macabeo_Alicante,38,38,"Torres Waltraud Macabeo 2022 Alicante, España Cítrico 4.68",https://www.vivino.com/torres-waltraud-macabeo/w/283259?year=2022,11.78,,,Torres Waltraud,Alicante,2022.0,4.68,1104,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Torres Waltraud Macabeo,2,15
2025-07-17 12:24:56,20250717_122456,Viura_Navarra,39,39,"Mustiguillo Viura 2018 Navarra, España Mineral 4.01",https://www.vivino.com/mustiguillo-viura/w/848098?year=2018,25.0,,,Mustiguillo,Navarra,2018.0,4.01,1078,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Mustiguillo Viura,2,16
2025-07-17 12:24:56,20250717_122456,Godello_Valencia,40,40,"Hermanos Lurton Godello 2023 Valencia, España Elegante 4.58",https://www.vivino.com/hermanos-lurton-godello/w/235377?year=2023,26.5,,,Hermanos Lurton,Valencia,2023.0,4.58,1581,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Hermanos Lurton Godello,2,17
2025-07-17 12:24:56,20250717_122456,Treixadura_Conca de Barberà,41,41,"Casa Sicilia Treixadura 2020 Conca de Barberà, España Intenso 4.62",https://www.vivino.com/casa-sicilia-treixadura/w/812803?year=2020,18.99,,,Casa Sicilia,Conca de Barberà,2020.0,4.62,1545,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Casa Sicilia Treixadura,2,18
2025-07-17 12:24:56,20250717_122456,Treixadura_Ribeiro,42,42,"Marqués de Riscal Sauvignon Treixadura 2019 Ribeiro, España Frescura atlántica 4.08",https://www.vivino.com/marqués-de-riscal-sauvignon-treixadura/w/137463?year=2019,12.87,,,Marqués de Riscal Sauvignon,Ribeiro,2019.0,4.08,1441,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Marqués de Riscal Sauvignon Treixadura,2,19
2025-07-17 12:24:56,20250717_122456,Parellada_Monterrei,43,43,"Triay Parellada 2022 Monterrei, España Elegante 4.1",https://www.vivino.com/triay-parellada/w/424390?year=2022,9.38,,,Triay,Monterrei,2022.0,4.1,537,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Triay Parellada,2,20
2025-07-17 12:24:56,20250717_122456,Godello_Terra Alta,44,44,"Verdejo José Pariente Godello 2023 Terra Alta, España Delicado 4.76",https://www.vivino.com/verdejo-josé-pariente-godello/w/584307?year=2023,26.56,,,Verdejo José Pariente,Terra Alta,2023.0,4.76,1541,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Verdejo José Pariente Godello,2,21
2025-07-17 12:24:56,20250717_122456,Macabeo_Alicante,45,45,"La Val Macabeo 2019 Alicante, España Floral 4.67",https://www.vivino.com/la-val-macabeo/w/521539?year=2019,10.25,,,La Val,Alicante,2019.0,4.67,662,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,La Val Macabeo,2,22
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Campo de Borja,46,46,"Codorníu Tempranillo Blanco 2022 Campo de Borja, España Expresivo 4.63",https://www.vivino.com/codorníu-tempranillo blanco/w/754509?year=2022,22.93,,,Codorníu,Campo de Borja,2022.0,4.63,895,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Codorníu Tempranillo Blanco,2,23
2025-07-17 12:24:56,20250717_122456,Moscatel_Valencia,47,47,"Pazo San Mauro Moscatel 2019 Valencia, España Floral 4.31",https://www.vivino.com/pazo-san-mauro-moscatel/w/227106?year=2019,15.92,,,Pazo San Mauro,Valencia,2019.0,4.31,1755,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Pazo San Mauro Moscatel,2,24
2025-07-17 12:24:56,20250717_122456,Albariño_Valencia,48,48,"Marqués de Murrieta Blanco Albariño 2023 Valencia, España Intenso 4.48",https://www.vivino.com/marqués-de-murrieta-blanco-albariño/w/120779?year=2023,22.77,,,Marqués de Murrieta Blanco,Valencia,2023.0,4.48,1496,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Marqués de Murrieta Blanco Albariño,3,1
2025-07-17 12:24:56,20250717_122456,Godello_Campo de Borja,49,49,"Burgáns Godello 2018 Campo de Borja, España Delicado 4.63",https://www.vivino.com/burgáns-godello/w/975113?year=2018,12.29,,,Burgáns,Campo de Borja,2018.0,4.63,1357,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Burgáns Godello,3,2
2025-07-17 12:24:56,20250717_122456,Parellada_Rueda,50,50,"Lagar de Cervera Parellada 2022 Rueda, España Delicado 4.79",https://www.vivino.com/lagar-de-cervera-parellada/w/938203?year=2022,14.16,,,Lagar de Cervera,Rueda,2022.0,4.79,1095,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Lagar de Cervera Parellada,3,3
2025-07-17 12:24:56,20250717_122456,Viura_Ribeiro,51,51,"Raventós i Blanc Viura 2018 Ribeiro, España Floral 4.07",https://www.vivino.com/raventós-i-blanc-viura/w/596890?year=2018,11.42,,,Raventós i Blanc,Ribeiro,2018.0,4.07,663,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Raventós i Blanc Viura,3,4
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Calatayud,52,52,"Marqués de Murrieta Blanco Sauvignon Blanc 2019 Calatayud, España Complejo 3.9",https://www.vivino.com/marqués-de-murrieta-blanco-sauvignon blanc/w/158118?year=2019,26.25,,,Marqués de Murrieta Blanco,Calatayud,2019.0,3.9,1256,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Marqués de Murrieta Blanco Sauvignon Blanc,3,5
2025-07-17 12:24:56,20250717_122456,Verdejo_Rueda,53,53,"Condes de Albarei Verdejo 2023 Rueda, España Joven 4.43",https://www.vivino.com/condes-de-albarei-verdejo/w/256318?year=2023,22.79,,,Condes de Albarei,Rueda,2023.0,4.43,1136,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Condes de Albarei Verdejo,3,6
2025-07-17 12:24:56,20250717_122456,Sauvignon Blanc_Empordà,54,54,"Castro Martín Sauvignon Blanc 2020 Empordà, España Complejo 4.59",https://www.vivino.com/castro-martín-sauvignon blanc/w/225055?year=2020,27.0,,,Castro Martín,Empordà,2020.0,4.59,446,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Castro Martín Sauvignon Blanc,3,7
2025-07-17 12:24:56,20250717_122456,Godello_Valencia,55,55,"Casa Sicilia Godello 2021 Valencia, España Cítrico 4.44",https://www.vivino.com/casa-sicilia-godello/w/129472?year=2021,9.33,,,Casa Sicilia,Valencia,2021.0,4.44,1755,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Casa Sicilia Godello,3,8
2025-07-17 12:24:56,20250717_122456,Macabeo_Cava,56,56,"Mustiguillo Macabeo 2018 Cava, España Floral 4.33",https://www.vivino.com/mustiguillo-macabeo/w/488382?year=2018,10.48,,,Mustiguillo,Cava,2018.0,4.33,1266,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Mustiguillo Macabeo,3,9
2025-07-17 12:24:56,20250717_122456,Gewürztraminer_Empordà,57,57,"Shaya Gewürztraminer 2021 Empordà, España Cítrico 4.05",https://www.vivino.com/shaya-gewürztraminer/w/788251?year=2021,29.66,,,Shaya,Empordà,2021.0,4.05,1790,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Shaya Gewürztraminer,3,10
2025-07-17 12:24:56,20250717_122456,Albariño_Valencia,58,58,"Marqués de Riscal Sauvignon Albariño 2022 Valencia, España Joven 4.72",https://www.vivino.com/marqués-de-riscal-sauvignon-albariño/w/829718?year=2022,19.31,,,Marqués de Riscal Sauvignon,Valencia,2022.0,4.72,230,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Marqués de Riscal Sauvignon Albariño,3,11
2025-07-17 12:24:56,20250717_122456,Albariño_Navarra,59,59,"As Sortes Albariño 2022 Navarra, España Cítrico 4.58",https://www.vivino.com/as-sortes-albariño/w/487023?year=2022,14.93,,,As Sortes,Navarra,2022.0,4.58,1605,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,As Sortes Albariño,3,12
2025-07-17 12:24:56,20250717_122456,Godello_Rías Baixas,60,60,"Condes de Albarei Godello 2019 Rías Baixas, España Elegante 4.2",https://www.vivino.com/condes-de-albarei-godello/w/729270?year=2019,37.66,,,Condes de Albarei,Rías Baixas,2019.0,4.2,144,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Condes de Albarei Godello,3,13
2025-07-17 12:24:56,20250717_122456,Moscatel_Valdeorras,61,61,"Valdesil Moscatel 2018 Valdeorras, España Equilibrado 4.27",https://www.vivino.com/valdesil-moscatel/w/513226?year=2018,17.23,,,Valdesil,Valdeorras,2018.0,4.27,1311,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Valdesil Moscatel,3,14
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Ribeiro,62,62,"Crego e Monaguillo Tempranillo Blanco 2019 Ribeiro, España Complejo 4.13",https://www.vivino.com/crego-e-monaguillo-tempranillo blanco/w/616509?year=2019,27.24,,,Crego e Monaguillo,Ribeiro,2019.0,4.13,350,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Crego e Monaguillo Tempranillo Blanco,3,15
2025-07-17 12:24:56,20250717_122456,Treixadura_Jumilla,63,63,"Shaya Treixadura 2021 Jumilla, España Frutal 4.69",https://www.vivino.com/shaya-treixadura/w/850321?year=2021,27.84,,,Shaya,Jumilla,2021.0,4.69,79,Exceptional,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Shaya Treixadura,3,16
2025-07-17 12:24:56,20250717_122456,Pedro Ximénez_Valencia,64,64,"Pazo de Señoráns Pedro Ximénez 2020 Valencia, España Joven 4.49",https://www.vivino.com/pazo-de-senoráns-pedro ximénez/w/859624?year=2020,14.62,,,Pazo de Señoráns,Valencia,2020.0,4.49,1544,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Pazo de Señoráns Pedro Ximénez,3,17
2025-07-17 12:24:56,20250717_122456,Viura_Navarra,65,65,"Granbazan Viura 2018 Navarra, España Elegante 4.15",https://www.vivino.com/granbazan-viura/w/162320?year=2018,17.97,,,Granbazan,Navarra,2018.0,4.15,1352,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Granbazan Viura,3,18
2025-07-17 12:24:56,20250717_122456,Macabeo_Rueda,66,66,"Castro Martín Macabeo 2022 Rueda, España Equilibrado 4.13",https://www.vivino.com/castro-martín-macabeo/w/863723?year=2022,11.04,,,Castro Martín,Rueda,2022.0,4.13,346,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Castro Martín Macabeo,3,19
2025-07-17 12:24:56,20250717_122456,Albariño_Rioja,67,67,"Condes de Albarei Albariño 2019 Rioja, España Expresivo 4.43",https://www.vivino.com/condes-de-albarei-albariño/w/845427?year=2019,25.88,,,Condes de Albarei,Rioja,2019.0,4.43,1195,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Condes de Albarei Albariño,3,20
2025-07-17 12:24:56,20250717_122456,Godello_Valdeorras,68,68,"Sumarroca Godello 2020 Valdeorras, España Equilibrado 4.43",https://www.vivino.com/sumarroca-godello/w/301622?year=2020,32.32,,,Sumarroca,Valdeorras,2020.0,4.43,1128,Great Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Sumarroca Godello,3,21
2025-07-17 12:24:56,20250717_122456,Viura_Empordà,69,69,"Castro Martín Viura 2023 Empordà, España Cítrico 3.87",https://www.vivino.com/castro-martín-viura/w/623940?year=2023,29.69,,,Castro Martín,Empordà,2023.0,3.87,1330,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Castro Martín Viura,3,22
2025-07-17 12:24:56,20250717_122456,Gewürztraminer_Cava,70,70,"Itsasmendi Gewürztraminer 2021 Cava, España Intenso 4.11",https://www.vivino.com/itsasmendi-gewürztraminer/w/301934?year=2021,25.35,,,Itsasmendi,Cava,2021.0,4.11,1932,Good Value,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Itsasmendi Gewürztraminer,3,23
2025-07-17 12:24:56,20250717_122456,Tempranillo Blanco_Penedès,71,71,"Lapola Tempranillo Blanco 2021 Penedès, España Equilibrado 3.86",https://www.vivino.com/lapola-tempranillo blanco/w/356538?year=2021,36.75,,,Lapola,Penedès,2021.0,3.86,1317,Average,Blanco,Disponible,vinos_blancos_generados_20250717_122456.csv,Lapola Tempranillo Blanco,3,24
